%
% index = 730, name = bbob_f002_i02_d03__bbob_f021_i04_d03
% instance = 1, reference value = 9.730168695609700e-01
% function evaluation | indicator value | target hit
1	2.154097027734970e+00	2.187761623949553e+00
302	7.945909792720198e-01	8.128305161640993e-01
399	7.909185523134389e-01	7.943282347242815e-01
422	7.412236864101585e-01	7.413102413009175e-01
490	2.940936471853073e-01	2.951209226666385e-01
549	2.443336281666411e-01	2.454708915685030e-01
612	2.396124063177245e-01	2.398832919019490e-01
656	2.343383748574916e-01	2.344228815319922e-01
664	2.238963198955600e-01	2.290867652767773e-01
742	2.238698928690781e-01	2.238721138568339e-01
792	2.098966033019808e-01	2.137962089502232e-01
913	1.864993170635693e-01	1.905460717963247e-01
978	1.779270858660723e-01	1.819700858609984e-01
1051	1.779139532318169e-01	1.819700858609984e-01
%
% index = 731, name = bbob_f002_i03_d03__bbob_f021_i05_d03
% instance = 2, reference value = 9.861108607782469e-01
% function evaluation | indicator value | target hit
1	6.716033421518188e-01	6.760829753919817e-01
492	5.484926464813983e-01	5.495408738576245e-01
526	5.368167929178723e-01	5.370317963702527e-01
566	5.242932480649704e-01	5.248074602497725e-01
569	4.611829070898523e-01	4.677351412871982e-01
570	5.718473292769888e-02	5.754399373371569e-02
703	5.459718203637154e-02	5.495408738576246e-02
767	5.308151845207287e-02	5.370317963702527e-02
871	5.074186310274809e-02	5.128613839913648e-02
944	5.002643842417942e-02	5.011872336272722e-02
1051	4.991328677484319e-02	5.011872336272722e-02
%
% index = 732, name = bbob_f002_i07_d03__bbob_f021_i08_d03
% instance = 3, reference value = 9.575868904181279e-01
% function evaluation | indicator value | target hit
1	3.039726664190628e+00	3.090295432513591e+00
265	1.948735080186628e+00	1.949844599758045e+00
330	1.245033928257628e+00	1.258925411794167e+00
341	5.982980783691429e-01	6.025595860743578e-01
483	5.682600975196372e-01	5.754399373371569e-01
509	5.269728958295026e-01	5.370317963702527e-01
516	5.058326171254226e-01	5.128613839913648e-01
537	4.897834939538480e-01	5.011872336272722e-01
569	4.615719128896238e-01	4.677351412871982e-01
572	2.122778473959744e-01	2.137962089502232e-01
599	2.068832446668325e-01	2.089296130854039e-01
717	8.779175506478276e-02	8.912509381337455e-02
735	8.691760521106839e-02	8.709635899560805e-02
781	8.508600602375882e-02	8.511380382023763e-02
1051	8.329470328513833e-02	8.511380382023763e-02
%
% index = 733, name = bbob_f002_i09_d03__bbob_f021_i10_d03
% instance = 4, reference value = 9.963809046353800e-01
% function evaluation | indicator value | target hit
1	2.894467129895288e+01	2.951209226666386e+01
283	2.460972391030474e+01	2.511886431509580e+01
288	1.516302237518655e+01	1.548816618912481e+01
319	4.041209200068251e+00	4.073802778041127e+00
422	3.246903917555880e+00	3.311311214825911e+00
432	1.230252936264380e+00	1.230268770812382e+00
470	5.930905235800707e-01	6.025595860743578e-01
657	5.080350546474375e-01	5.128613839913648e-01
675	4.835960317110951e-01	4.897788193684462e-01
695	3.802507780691874e-01	3.890451449942806e-01
704	7.149681650380613e-02	7.244359600749903e-02
825	6.823383249494663e-02	6.918309709189366e-02
867	5.432745808078654e-02	5.495408738576246e-02
930	4.415035001475587e-02	4.466835921509630e-02
934	4.065814696166370e-02	4.073802778041128e-02
964	3.772603881047365e-02	3.801893963205612e-02
1015	3.666328163293286e-02	3.715352290971726e-02
1025	3.423846563234034e-02	3.467368504525317e-02
1038	3.372490918250015e-02	3.388441561392026e-02
1051	3.364255170013597e-02	3.388441561392026e-02
%
% index = 734, name = bbob_f002_i11_d03__bbob_f021_i12_d03
% instance = 5, reference value = 9.593616387559150e-01
% function evaluation | indicator value | target hit
1	7.837639137811554e-01	7.943282347242815e-01
309	6.953162195955870e-01	7.079457843841379e-01
360	4.430108930359484e-01	4.466835921509631e-01
443	4.228980080085882e-01	4.265795188015927e-01
451	1.389046201247651e-01	1.412537544622754e-01
457	1.355291017275129e-01	1.380384264602885e-01
463	1.092515196839234e-01	1.096478196143185e-01
467	1.069160937101871e-01	1.071519305237607e-01
473	9.985128570184909e-02	1.000000000000000e-01
504	9.627129934431011e-02	9.772372209558107e-02
508	7.291459072014694e-02	7.413102413009177e-02
541	6.657633448278955e-02	6.760829753919818e-02
635	6.346899879164924e-02	6.456542290346556e-02
665	6.202274774496741e-02	6.309573444801933e-02
684	5.656335058792805e-02	5.754399373371569e-02
861	5.589389248866450e-02	5.623413251903491e-02
969	4.312345229911341e-02	4.365158322401658e-02
1051	4.304007210721617e-02	4.365158322401658e-02
%
% index = 735, name = bbob_f002_i13_d03__bbob_f021_i14_d03
% instance = 6, reference value = 9.917846184776640e-01
% function evaluation | indicator value | target hit
1	4.331295056747006e+00	4.365158322401660e+00
244	2.478617139318664e+00	2.511886431509580e+00
250	1.716221915271187e-01	1.737800828749375e-01
356	1.357484474799888e-01	1.380384264602885e-01
429	1.314500383624885e-01	1.318256738556407e-01
447	1.241957903680099e-01	1.258925411794167e-01
457	1.221703333698816e-01	1.230268770812381e-01
466	1.144744254078072e-01	1.148153621496883e-01
513	1.066367090053698e-01	1.071519305237607e-01
526	7.616430824451159e-02	7.762471166286916e-02
